userChoreId,userId,choreTypeName,date,originDate,isMark
695,241213430,בקר,2019-11-12 09:28:57,2018-12-30 02:35:39,false
696,255198104,שטיפה,2018-09-30 22:46:46,2018-11-29 10:40:59,false
697,655802590,שטיפה,2020-02-07 11:56:11,2020-02-14 16:20:27,false
698,012981051,תרבות,2019-03-14 01:12:19,2019-10-05 04:15:02,false
699,608465178,שטיפה,2018-06-16 02:43:21,2018-11-12 22:43:47,false
700,009181190,חדא אמצש,2018-09-27 09:50:38,2020-04-23 12:34:14,false
701,789147633,שמירה,2019-06-27 10:07:05,2018-06-16 14:51:20,false
702,452677408,שמירה,2018-10-23 21:35:57,2019-07-13 10:29:56,false
703,921899757,שטיפה,2018-10-22 20:29:36,2019-05-03 05:07:34,false
704,308024282,תרבות,2019-02-10 05:47:11,2019-03-07 21:11:31,false
705,810828693,תרבות,2019-06-25 04:20:52,2020-02-07 18:49:40,false
706,180017380,תרבות,2019-09-23 15:01:38,2020-04-17 00:08:22,true
707,287167677,שמירה,2020-01-30 17:24:42,2020-02-04 09:28:31,true
708,710906231,שמירה,2018-11-15 16:40:36,2018-09-21 20:06:54,false
709,099893469,בישול שבת,2020-02-09 21:26:31,2019-12-06 23:24:33,false
710,991561756,בישול שבת,2019-02-12 09:39:10,2019-09-01 08:39:29,false
711,943776328,שטיפה,2019-11-28 05:05:32,2018-12-01 18:00:30,false
712,418110517,שטיפה,2020-04-26 04:40:57,2019-04-25 06:14:32,false
713,797515777,שטיפה,2019-03-29 13:55:27,2018-09-26 23:12:02,false
714,705570488,חדא אמצש,2019-02-09 21:34:12,2018-12-09 13:55:17,false
715,625430991,תרבות,2019-08-01 22:57:09,2019-09-28 18:03:12,true
716,453560919,תרבות,2018-07-08 06:27:36,2019-01-18 19:16:42,false
717,982922623,חדא אמצש,2019-09-06 19:41:12,2018-12-17 08:32:41,false
718,689084425,שטיפה,2019-05-01 18:36:47,2018-08-02 04:04:52,false
719,306045192,תרבות,2019-02-14 07:37:38,2019-11-06 06:29:32,false
720,144600433,שמירה,2019-07-28 02:54:40,2019-09-02 02:33:08,true
721,293970060,חדא אמצש,2019-11-30 13:49:04,2018-08-17 01:10:25,false
722,640991861,תרבות,2020-04-24 16:41:07,2018-11-21 05:23:35,false
723,009805535,תרבות,2020-02-05 21:24:52,2020-03-28 13:12:48,true
724,959533775,תרבות,2020-01-16 08:05:03,2019-08-07 11:21:23,false
725,002675952,שטיפה,2019-10-11 20:25:09,2018-07-03 17:53:45,false
726,781457704,שמירה,2019-01-12 04:36:05,2019-04-17 03:12:38,false
727,787813054,שטיפה,2018-09-14 04:45:27,2018-06-10 03:28:59,false
728,430351417,תרבות,2018-07-28 18:56:00,2019-10-27 16:06:11,false
729,039523069,חדא אמצש,2019-06-29 14:15:38,2018-08-17 08:09:14,false
730,934024513,חדא אמצש,2019-05-08 05:05:25,2018-11-06 06:13:12,false
731,585209142,בקר,2019-05-13 20:34:39,2019-02-16 14:54:21,false
732,816846683,שטיפה,2019-03-23 19:22:39,2019-07-25 20:06:15,false
733,809664205,חדא אמצש,2019-03-15 00:21:43,2018-11-21 00:08:39,false
734,458016762,שטיפה,2019-03-04 06:19:47,2019-08-25 02:27:08,false
735,394761269,תרבות,2019-07-22 10:33:23,2020-01-08 18:33:03,true
736,657101496,חדא אמצש,2019-09-18 07:40:04,2019-01-15 12:51:15,false
737,061409220,חדא אמצש,2019-08-15 12:03:44,2019-04-17 23:42:25,false
738,049426216,תרבות,2019-12-08 10:46:58,2019-10-25 02:28:29,true
739,351368627,בקר,2020-04-11 11:10:20,2018-10-12 04:36:06,false
740,648449677,שטיפה,2018-10-29 13:18:20,2019-10-26 02:32:48,false
741,913383534,שמירה,2018-12-11 05:06:19,2020-01-29 17:01:34,false
742,211127786,תרבות,2018-07-24 02:27:47,2019-10-07 23:52:17,false
743,982922623,תרבות,2020-01-20 04:49:42,2018-08-22 21:14:01,false
744,978793897,שטיפה,2020-04-13 10:17:53,2019-01-20 06:09:00,false
745,452805559,שמירה,2020-03-07 19:33:29,2019-03-13 11:56:59,false
746,358907060,בקר,2018-08-07 20:27:19,2018-12-06 04:34:59,false
747,807951773,שטיפה,2019-03-03 05:47:28,2020-04-04 13:02:57,false
748,655802590,שמירה,2018-06-04 06:34:34,2019-07-10 11:26:41,false
749,017752028,שמירה,2019-07-12 06:19:18,2019-07-20 07:24:39,false
750,877526289,שמירה,2018-09-29 07:28:15,2018-11-06 10:25:20,false
751,787813054,חדא אמצש,2019-10-09 19:46:56,2019-04-12 04:46:39,false
752,679410047,תרבות,2020-01-30 00:25:23,2019-05-18 22:52:55,true
753,557849312,שטיפה,2019-02-21 13:12:56,2019-05-27 00:32:00,false
754,144256871,שטיפה,2019-05-02 08:28:59,2020-02-22 04:54:40,false
755,276448742,חדא אמצש,2019-07-10 09:56:55,2019-02-03 22:52:19,false
756,129382077,שטיפה,2019-05-19 16:37:42,2020-01-28 19:42:28,true
757,768225392,תרבות,2019-03-18 00:57:04,2019-05-11 22:12:01,false
758,061713539,בקר,2019-02-20 14:56:26,2018-05-31 18:41:33,false
759,952484274,תרבות,2019-11-15 16:15:58,2018-09-22 19:54:54,false
760,047891708,שמירה,2018-07-02 04:21:57,2018-11-13 03:45:12,false
761,510454169,שמירה,2019-09-04 21:17:21,2019-04-11 09:34:56,false
762,241213430,שטיפה,2019-10-20 01:07:53,2020-02-19 00:51:28,false
763,350652952,שטיפה,2020-01-05 02:49:12,2018-09-29 10:29:58,false
764,247956263,חדא אמצש,2018-08-24 11:53:08,2020-05-14 12:56:35,false
765,838230603,שטיפה,2020-05-05 03:10:52,2020-01-28 07:00:04,false
766,730217592,בישול שבת,2018-07-31 20:20:06,2018-06-04 03:42:39,false
767,199430601,שמירה,2020-04-16 17:11:44,2020-02-10 00:54:29,false
768,982922623,שטיפה,2018-11-11 11:42:09,2019-01-25 18:20:35,false
769,291438832,תרבות,2019-06-15 15:45:01,2019-02-25 16:42:52,false
770,022825031,שטיפה,2020-04-16 12:08:33,2019-07-28 18:36:11,false
771,600699048,תרבות,2020-02-03 00:43:33,2019-02-05 04:00:47,false
772,229971094,בקר,2019-10-03 21:24:03,2019-10-04 05:51:23,false
773,950106383,חדא אמצש,2019-03-25 19:37:45,2019-01-17 03:03:16,false
774,143327192,שמירה,2019-11-18 06:36:26,2019-09-03 17:39:37,true
775,873224266,שטיפה,2019-11-17 01:35:10,2020-04-04 14:12:30,true
776,255198104,חדא אמצש,2018-12-18 16:47:08,2019-03-23 19:26:46,false
777,675122839,בקר,2018-08-28 06:57:13,2019-10-15 03:03:27,false
778,066263609,תרבות,2019-11-12 02:19:55,2019-07-15 13:47:33,false
779,333543019,חדא אמצש,2020-02-18 21:45:14,2019-11-28 21:13:14,true
780,269102571,שמירה,2019-07-19 07:23:55,2019-06-27 08:35:37,false
781,075717905,שטיפה,2019-09-29 11:28:40,2019-12-18 14:22:38,false
782,983895757,שמירה,2020-04-16 23:05:01,2019-11-06 17:40:19,true
783,527851563,תרבות,2020-02-02 22:01:18,2018-09-06 04:17:03,false
784,921285947,תרבות,2019-06-24 19:04:47,2019-02-11 18:21:49,false
785,882651719,חדא אמצש,2019-06-22 05:19:17,2019-06-09 15:00:44,true
786,135985058,שמירה,2018-12-14 00:00:54,2019-05-27 01:10:41,false
787,789632070,שמירה,2019-08-31 11:51:58,2018-09-02 16:04:05,false
788,053594577,תרבות,2019-12-24 12:28:24,2019-02-10 10:53:57,false
789,422345289,חדא אמצש,2019-09-10 14:06:59,2019-11-29 22:13:33,false
790,489675695,תרבות,2019-02-01 03:08:55,2019-07-09 23:02:05,false
791,861927188,תרבות,2018-11-21 21:40:20,2019-08-24 21:19:29,false
792,383549759,שטיפה,2020-03-08 03:36:43,2020-01-10 09:22:19,true
793,002675952,חדא אמצש,2018-12-16 22:26:06,2019-06-01 19:53:18,false
794,869253164,חדא אמצש,2019-07-25 01:54:14,2019-08-16 18:13:55,true
795,073372950,חדא אמצש,2018-10-09 17:36:21,2019-01-31 01:26:25,false
796,705570488,תרבות,2018-10-11 17:04:06,2019-05-28 11:59:24,false
797,848402531,תרבות,2018-06-19 20:29:04,2018-12-08 11:11:31,false
798,180429765,שטיפה,2020-04-21 01:31:54,2019-05-10 21:39:48,false
799,720326814,שטיפה,2020-01-17 16:57:04,2018-09-05 18:33:48,false
800,520670674,שמירה,2018-10-16 16:11:58,2019-01-29 12:39:21,false
801,724568381,תרבות,2019-09-01 16:09:19,2019-05-06 06:38:07,false
802,281912123,שמירה,2019-09-05 19:55:29,2018-11-15 05:04:01,false
803,514453573,חדא אמצש,2020-04-12 01:28:26,2019-02-01 02:55:25,false
804,415386573,תרבות,2018-10-20 20:15:20,2019-04-23 01:46:36,false
805,721055717,שמירה,2019-12-17 23:35:28,2020-02-05 07:24:30,false
806,187612268,שמירה,2020-03-25 06:40:59,2018-09-22 05:43:57,false
807,201720951,שטיפה,2018-11-29 13:15:08,2019-12-15 20:50:17,false
808,551593733,חדא אמצש,2019-01-24 14:29:57,2019-06-11 13:40:26,false
809,584103598,חדא אמצש,2019-07-01 19:05:25,2018-05-19 03:16:47,false
810,169657594,חדא אמצש,2020-02-10 21:40:45,2019-10-23 15:14:32,true
811,242360598,חדא אמצש,2018-06-17 21:14:46,2019-09-20 19:54:38,false
812,863966014,חדא אמצש,2019-12-26 08:25:12,2019-11-21 05:03:27,false
813,463884564,שטיפה,2019-02-20 01:12:14,2019-02-26 00:54:39,false
814,333543019,שטיפה,2019-10-10 23:50:00,2018-11-12 02:12:22,false
815,856413207,שטיפה,2020-04-03 22:33:18,2019-03-05 11:41:36,false
816,261837029,שטיפה,2018-06-27 10:45:39,2019-02-21 15:10:15,false
817,392733362,שמירה,2019-12-20 06:02:46,2019-08-18 04:33:43,false
818,727186286,חדא אמצש,2018-11-22 16:17:52,2019-08-21 17:19:25,false
819,564722225,תרבות,2018-07-02 07:55:31,2019-09-17 09:55:37,false
820,295250257,שטיפה,2019-04-06 01:09:04,2018-10-07 21:39:52,false
821,311713632,שטיפה,2019-07-07 20:37:11,2019-01-13 07:19:18,false
822,824722032,חדא אמצש,2018-06-29 13:30:35,2018-06-21 07:22:40,false
823,317173284,תרבות,2018-10-04 17:03:47,2019-05-03 09:59:17,false
824,358907060,תרבות,2019-11-23 07:31:03,2019-03-05 09:36:44,false
825,308024282,שטיפה,2018-10-01 05:30:18,2020-02-05 22:26:33,false
826,583314118,חדא אמצש,2020-04-22 11:38:47,2019-04-28 09:11:06,false
827,408212324,חדא אמצש,2019-03-21 21:00:02,2019-11-16 03:32:03,false
828,825553521,שמירה,2019-07-27 02:15:40,2019-02-25 07:08:23,false
829,249635664,תרבות,2018-09-12 21:27:10,2019-08-22 18:35:00,false
830,731064331,חדא אמצש,2019-10-06 16:55:26,2018-11-15 04:02:23,false
831,472647051,חדא אמצש,2020-03-03 19:08:03,2018-11-20 02:44:51,false
832,617845920,שטיפה,2020-03-07 18:15:12,2019-01-11 15:51:49,false
833,271429431,חדא אמצש,2018-08-18 12:40:47,2018-10-20 08:56:29,false
834,782988313,תרבות,2019-01-19 21:24:42,2018-11-21 03:28:05,false
835,625430991,חדא אמצש,2020-03-24 16:16:27,2020-01-14 13:10:45,false
836,906382543,תרבות,2019-02-04 02:56:29,2019-03-05 12:48:52,false
837,667716327,תרבות,2019-04-17 22:25:53,2020-01-10 14:17:03,false
838,925676383,שטיפה,2019-01-05 23:37:16,2019-08-23 22:32:01,false
839,626225718,שטיפה,2020-03-13 17:52:15,2019-05-13 03:51:15,false
840,932145216,תרבות,2019-04-21 21:06:25,2019-05-28 16:10:13,false
841,508967170,תרבות,2019-12-26 21:43:40,2019-07-02 08:36:07,true
842,299481825,חדא אמצש,2019-04-14 12:21:08,2020-01-11 08:01:39,false
843,055867917,תרבות,2018-10-24 14:04:35,2020-03-23 23:38:38,false
844,518443215,חדא אמצש,2018-11-24 00:51:27,2019-11-11 22:18:26,false
845,604985292,תרבות,2019-07-21 08:43:23,2018-12-31 01:03:32,false
846,049810378,תרבות,2019-06-15 03:48:00,2019-09-17 04:46:51,false
847,724568381,חדא אמצש,2019-08-12 21:45:47,2020-02-16 18:56:42,false
848,315671863,תרבות,2019-12-12 03:38:41,2019-03-07 17:51:41,false
849,654074593,חדא אמצש,2020-01-21 09:07:57,2018-08-16 02:59:46,false
850,728202745,שטיפה,2020-04-05 03:19:45,2020-04-10 02:08:46,true
851,082532921,שטיפה,2019-03-27 08:15:08,2018-06-27 02:41:08,false
852,560321102,שטיפה,2018-11-04 03:31:00,2018-12-16 04:41:44,false
853,011947902,בישול שבת,2019-03-15 22:10:11,2018-07-30 18:19:44,false
854,518443215,תרבות,2018-05-20 06:17:18,2018-09-03 17:27:57,false
855,466822615,שטיפה,2019-01-04 14:26:54,2019-08-23 23:04:46,false
856,032943552,שטיפה,2019-02-19 07:32:22,2020-04-09 05:44:53,false
857,789147633,חדא אמצש,2019-04-18 14:28:04,2018-10-15 21:16:48,false
858,645705210,תרבות,2018-07-29 04:24:55,2020-02-28 22:11:13,false
859,201720951,חדא אמצש,2019-06-27 01:11:46,2019-02-16 10:40:53,false
860,767592302,בישול שבת,2018-10-03 13:31:26,2018-05-24 06:47:06,false
861,752508693,חדא אמצש,2020-04-27 01:04:30,2020-03-21 17:38:15,true
862,317744035,תרבות,2019-02-13 01:31:44,2019-04-19 07:17:26,false
863,276448742,תרבות,2019-10-08 07:55:27,2020-02-15 23:59:11,true
864,393791727,שטיפה,2019-01-27 10:52:55,2019-04-21 04:13:08,false
865,996961281,שמירה,2020-03-07 05:41:16,2019-06-23 11:12:38,true
866,985364823,חדא אמצש,2020-02-20 19:30:26,2018-12-21 17:41:45,false
867,265071918,שמירה,2019-04-21 15:40:16,2020-03-19 03:44:15,false
868,382814545,שמירה,2020-01-07 07:39:43,2020-04-26 09:14:51,true
869,185891412,בישול שבת,2019-07-20 06:26:42,2019-07-06 06:59:11,false
870,280843691,שטיפה,2019-05-01 10:49:14,2020-03-08 16:20:36,false
871,361490605,שטיפה,2018-06-23 21:58:13,2018-08-10 10:23:59,false
872,600699048,שמירה,2018-05-19 15:00:22,2019-07-10 19:16:52,false
873,358040553,שטיפה,2020-03-05 13:41:38,2018-10-08 17:59:55,false
874,762340889,תרבות,2018-06-19 09:39:59,2019-05-14 08:40:47,false
875,503333193,חדא אמצש,2019-04-15 16:24:01,2019-06-03 21:05:59,false
876,884065511,חדא אמצש,2018-05-20 10:51:11,2019-03-05 05:14:59,false
877,811132286,שמירה,2018-05-20 18:58:37,2019-06-14 07:36:37,false
878,370949773,שמירה,2018-12-08 08:02:58,2019-01-11 06:32:48,false
879,784832769,תרבות,2019-05-03 00:40:32,2019-11-05 07:26:26,false
880,338076575,חדא אמצש,2018-07-10 08:22:51,2018-08-19 05:37:59,false
881,770057641,שמירה,2018-12-11 04:25:48,2020-02-25 03:09:05,false
882,289828810,שמירה,2018-07-07 13:53:07,2019-10-24 20:29:57,false
883,383861881,חדא אמצש,2018-12-20 15:11:25,2019-10-31 07:36:13,false
884,770496987,חדא אמצש,2020-04-08 11:27:42,2018-10-10 12:21:33,false
885,205848263,שמירה,2020-02-27 21:48:01,2019-03-31 23:30:59,false
886,525837449,תרבות,2019-09-01 06:22:27,2019-06-07 18:19:21,false
887,780520191,שטיפה,2019-03-03 20:28:13,2019-07-09 11:18:30,false
888,430351417,שטיפה,2018-06-29 18:53:36,2018-08-10 05:12:02,false
889,013538751,חדא אמצש,2018-09-08 14:07:01,2018-07-24 13:03:45,false
890,383880472,שטיפה,2018-10-22 16:05:45,2018-10-01 06:50:07,false
891,528822171,חדא אמצש,2018-10-18 17:03:24,2020-05-04 20:23:31,false
892,200065857,תרבות,2019-08-17 05:49:34,2019-04-26 03:42:54,false
893,561933550,שמירה,2020-01-09 10:51:19,2019-10-31 19:38:38,false
894,235775072,תרבות,2019-05-17 09:41:30,2020-01-20 18:41:46,false
895,453497051,תרבות,2018-11-30 14:28:35,2020-03-23 14:25:42,false
896,600699048,חדא אמצש,2019-03-21 08:34:19,2019-03-11 15:29:09,false
897,807617134,חדא אמצש,2018-10-21 13:28:49,2018-08-09 23:23:40,false
898,459367125,שמירה,2020-03-28 14:29:20,2020-04-06 16:41:56,false
899,104869328,שמירה,2019-01-21 21:07:06,2018-11-22 23:21:01,false
900,039523069,תרבות,2020-04-19 03:26:54,2019-07-23 04:38:22,true
901,325040953,שמירה,2018-08-26 06:24:21,2018-08-26 11:53:38,false
902,463984617,שטיפה,2018-11-02 06:53:13,2020-02-11 01:01:00,false
903,600385201,שמירה,2019-09-16 11:20:57,2018-08-08 18:57:59,false
904,511527999,חדא אמצש,2019-07-20 10:10:43,2019-05-06 22:30:48,false
905,438985746,חדא אמצש,2018-11-18 21:54:59,2020-01-19 15:14:42,false
906,365772324,חדא אמצש,2019-04-08 17:01:39,2019-03-23 18:28:14,false
907,991561756,שמירה,2019-07-13 15:58:30,2018-10-26 22:05:51,false
908,804629917,תרבות,2019-03-20 17:19:29,2019-05-18 00:52:49,false
909,074040626,חדא אמצש,2019-02-17 17:44:44,2018-06-10 12:12:19,false
910,200065857,בישול שבת,2018-05-20 21:49:02,2019-07-22 22:33:20,false
911,560176995,שמירה,2018-09-27 18:48:17,2020-01-23 13:15:46,false
912,339805031,חדא אמצש,2019-11-29 19:34:39,2019-10-07 17:57:15,false
913,702624878,שמירה,2020-04-17 13:36:49,2020-04-02 06:44:04,false
914,281912123,חדא אמצש,2018-08-26 23:56:52,2019-07-21 23:55:48,false
915,252545859,תרבות,2020-05-02 14:02:38,2020-04-09 09:18:28,true
916,421942009,תרבות,2018-06-30 19:21:33,2019-04-22 03:33:09,false
917,900261801,שטיפה,2019-06-28 23:44:19,2019-01-02 11:02:07,false
918,377340982,חדא אמצש,2020-03-12 07:21:41,2019-03-17 09:37:41,false
919,231268851,חדא אמצש,2019-07-14 00:00:57,2018-08-04 07:35:39,false
920,863966014,שטיפה,2018-11-09 13:01:24,2018-07-15 09:15:21,false
921,229971094,חדא אמצש,2018-12-22 23:44:39,2020-02-23 00:04:55,false
922,600385201,שטיפה,2018-06-08 11:26:48,2018-08-28 13:11:06,false
923,635310198,תרבות,2018-10-25 17:37:20,2020-04-27 19:22:35,false
924,774350597,בקר,2018-12-09 02:25:09,2018-12-04 20:54:28,false
925,240390677,בישול שבת,2018-06-15 02:24:22,2018-10-06 03:15:16,false
926,002070472,בישול שבת,2018-12-28 11:23:20,2019-03-02 13:28:30,false
927,477660204,חדא אמצש,2019-07-26 01:49:46,2019-07-22 10:15:09,false
928,215922586,שטיפה,2019-11-16 14:43:59,2019-05-13 13:56:08,false
929,087458946,חדא אמצש,2020-01-19 10:04:13,2020-02-02 01:34:44,true
930,999809245,תרבות,2018-05-30 20:37:05,2019-02-04 00:00:05,false
931,611721739,חדא אמצש,2020-04-16 02:58:53,2018-12-04 11:17:01,false
932,326031543,שמירה,2019-02-03 05:10:51,2019-12-12 21:33:37,false
933,786639294,שטיפה,2019-05-17 18:03:04,2020-01-22 12:25:51,false
934,896433155,תרבות,2018-07-30 09:48:18,2019-02-11 06:00:48,false
935,845902065,שטיפה,2018-07-06 09:14:58,2019-09-24 18:35:10,false
936,221242652,תרבות,2019-01-07 19:45:50,2019-12-13 09:50:57,false
937,435786324,חדא אמצש,2018-08-20 21:09:08,2019-05-17 05:07:31,false
938,403255844,שמירה,2020-04-03 08:40:57,2018-12-15 12:30:34,false
939,935485554,בישול שבת,2018-10-21 01:36:57,2019-01-15 12:09:16,false
940,733017154,חדא אמצש,2020-03-20 17:40:44,2019-05-14 11:44:43,false
941,018161780,תרבות,2019-09-22 10:28:19,2018-06-16 00:37:41,false
942,500655545,תרבות,2019-12-09 15:34:20,2019-12-29 14:50:10,true
943,829003854,חדא אמצש,2019-02-14 03:59:15,2018-06-12 01:21:08,false
944,541487641,בקר,2020-05-02 12:06:37,2019-11-17 09:25:56,true
945,565772044,תרבות,2019-05-25 19:11:32,2018-07-04 20:45:32,false
946,240390677,בקר,2019-11-25 23:05:10,2019-11-19 23:22:56,true
947,497245534,חדא אמצש,2020-05-13 21:57:47,2019-03-30 21:04:09,false
948,848402531,חדא אמצש,2018-12-21 18:42:50,2019-11-11 04:46:52,false
949,187612268,תרבות,2019-07-20 01:43:45,2020-03-28 11:19:20,false
950,062351869,חדא אמצש,2019-09-04 21:58:30,2019-07-11 11:01:05,false
951,240390677,חדא אמצש,2018-09-07 20:26:14,2020-02-15 20:35:57,false
952,337529867,חדא אמצש,2019-04-01 17:47:42,2019-08-29 14:17:35,false
953,397499061,בישול שבת,2019-01-19 17:50:15,2020-03-25 09:10:36,false
954,898191608,שטיפה,2020-01-29 00:50:41,2019-09-12 19:02:00,false
955,657101496,שטיפה,2020-02-28 19:12:04,2018-10-07 21:23:53,false
956,597754353,שטיפה,2020-01-16 09:23:31,2019-07-08 20:30:24,false
957,062395479,שמירה,2019-05-12 20:33:15,2019-11-20 23:23:09,false
958,966042854,חדא אמצש,2019-05-09 06:30:17,2020-04-19 13:26:31,false
959,281741752,תרבות,2019-05-11 13:41:23,2019-08-01 04:04:23,false
960,561933550,שטיפה,2018-12-23 02:52:40,2020-01-10 23:00:41,false
961,611721739,בישול שבת,2019-07-28 21:00:28,2019-01-29 17:47:33,false
962,885731447,חדא אמצש,2020-02-20 10:36:04,2019-03-12 05:31:34,false
963,185891412,חדא אמצש,2020-05-06 14:39:20,2019-09-12 05:43:53,false
964,943555442,שמירה,2019-06-09 09:03:52,2020-03-02 01:46:44,false
965,702645412,שטיפה,2020-05-08 07:06:48,2019-03-05 08:36:19,false
966,231885469,חדא אמצש,2018-11-07 13:40:56,2019-02-08 23:45:19,false
967,934444007,חדא אמצש,2019-11-14 03:11:57,2020-04-17 15:34:50,false
968,427671993,שטיפה,2018-06-06 08:42:25,2019-07-29 07:35:26,false
969,543709257,שטיפה,2018-05-17 21:04:01,2018-07-16 05:04:32,false
970,873224266,תרבות,2018-11-05 23:49:49,2019-02-07 08:08:18,false
971,328670390,חדא אמצש,2019-08-10 14:51:16,2019-03-27 08:19:41,false
972,525837449,שטיפה,2019-11-28 03:19:59,2019-06-08 05:32:13,true
973,277894686,שטיפה,2020-02-08 00:11:38,2018-10-15 17:44:49,false
974,642466894,שמירה,2020-02-09 01:19:32,2019-11-28 17:39:02,false
975,326031543,תרבות,2019-02-06 18:04:05,2019-08-27 01:31:32,false
976,082000655,תרבות,2019-11-09 08:17:36,2019-06-13 07:59:24,true
977,031734064,שטיפה,2018-09-01 13:52:39,2019-05-31 21:17:32,false
978,799114607,חדא אמצש,2019-10-29 08:12:46,2018-07-08 10:33:55,false
979,133047101,שטיפה,2018-11-01 05:40:00,2019-01-11 16:57:42,false
980,990690836,חדא אמצש,2019-06-05 05:47:33,2020-01-29 22:33:41,false
981,259780194,שמירה,2018-06-12 04:53:12,2018-10-30 08:59:11,false
982,226601535,שטיפה,2019-08-16 05:06:51,2018-12-11 15:10:59,false
983,884065511,שמירה,2020-03-02 15:14:39,2019-07-26 00:23:31,false
984,922733899,בישול שבת,2018-09-12 01:14:22,2019-06-14 12:58:26,false
985,555725487,תרבות,2018-09-08 20:30:27,2019-06-15 12:15:36,false
986,943555442,תרבות,2018-11-08 20:13:07,2019-09-04 09:31:03,false
987,656087802,חדא אמצש,2018-08-24 16:57:37,2018-06-08 23:56:47,false
988,474505687,חדא אמצש,2019-09-18 04:52:54,2018-11-01 05:07:01,false
989,326501808,שטיפה,2019-05-08 00:59:41,2018-07-20 21:55:38,false
990,278129156,שמירה,2019-12-31 19:11:00,2020-04-12 00:04:47,false
991,364111822,שמירה,2019-07-02 21:00:56,2019-04-30 01:17:35,false
992,801892732,תרבות,2019-06-12 05:38:44,2019-10-14 21:19:11,true
993,143327192,חדא אמצש,2020-04-12 12:17:25,2019-09-09 12:55:58,true
994,239607516,שמירה,2019-10-24 07:41:25,2018-11-24 03:20:28,false
995,337248976,חדא אמצש,2018-08-12 15:52:40,2018-05-23 23:14:25,false
996,626225718,חדא אמצש,2020-01-07 23:42:44,2018-10-20 02:20:19,false
997,444712296,תרבות,2018-10-13 10:19:22,2018-09-17 07:50:18,false
998,849506226,שמירה,2020-02-21 20:04:08,2020-03-25 20:40:01,false
999,373031318,שמירה,2019-05-15 06:58:28,2019-03-26 02:26:47,false
1000,842414799,חדא אמצש,2019-05-20 06:41:27,2019-08-03 06:30:10,false
